Info 0    [03:50:40.804] Starting TS Server
Info 1664 [04:00:48.013] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1665 [04:00:48.019] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 224 structureChanged: false Elapsed: 5.83948600012809ms
Info 1666 [04:00:48.019] Different program with same set of files:: structureIsReused:: 2
Info 1667 [04:00:48.399] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1668 [04:00:48.407] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 225 structureChanged: false Elapsed: 8.594604999758303ms
Info 1669 [04:00:48.407] Different program with same set of files:: structureIsReused:: 2
Info 1670 [04:00:48.914] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1671 [04:00:48.917] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 226 structureChanged: false Elapsed: 2.6537279998883605ms
Info 1672 [04:00:48.917] Different program with same set of files:: structureIsReused:: 2
Info 1673 [04:00:49.488] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1674 [04:00:49.495] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 227 structureChanged: false Elapsed: 6.123792000114918ms
Info 1675 [04:00:49.495] Different program with same set of files:: structureIsReused:: 2
Info 1676 [04:00:49.973] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1677 [04:00:49.980] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 228 structureChanged: false Elapsed: 6.268422000110149ms
Info 1678 [04:00:49.980] Different program with same set of files:: structureIsReused:: 2
Info 1679 [04:00:50.312] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1680 [04:00:50.337] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 229 structureChanged: false Elapsed: 24.80951699987054ms
Info 1681 [04:00:50.337] Different program with same set of files:: structureIsReused:: 2
Info 1682 [04:00:50.343] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1683 [04:00:50.354] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 230 structureChanged: false Elapsed: 11.049568999558687ms
Info 1684 [04:00:50.354] Different program with same set of files:: structureIsReused:: 2
Info 1685 [04:00:50.914] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1686 [04:00:50.919] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 231 structureChanged: false Elapsed: 5.470593000762165ms
Info 1687 [04:00:50.919] Different program with same set of files:: structureIsReused:: 2
Info 1688 [04:00:51.365] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1689 [04:00:51.370] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 232 structureChanged: false Elapsed: 5.5256119994446635ms
Info 1690 [04:00:51.370] Different program with same set of files:: structureIsReused:: 2
Info 1691 [04:00:54.100] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1692 [04:00:54.107] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 233 structureChanged: false Elapsed: 7.224065000191331ms
Info 1693 [04:00:54.107] Different program with same set of files:: structureIsReused:: 2
Info 1694 [04:00:55.581] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1695 [04:00:55.586] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 234 structureChanged: false Elapsed: 5.268527999520302ms
Info 1696 [04:00:55.586] Different program with same set of files:: structureIsReused:: 2
Info 1697 [04:00:56.297] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1698 [04:00:56.303] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 235 structureChanged: false Elapsed: 5.780133999884129ms
Info 1699 [04:00:56.303] Different program with same set of files:: structureIsReused:: 2
Info 1700 [04:00:56.626] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1701 [04:00:56.637] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 236 structureChanged: false Elapsed: 10.326287999749184ms
Info 1702 [04:00:56.637] Different program with same set of files:: structureIsReused:: 2
Info 1703 [04:00:57.542] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1704 [04:00:57.547] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 237 structureChanged: false Elapsed: 5.563889999873936ms
Info 1705 [04:00:57.547] Different program with same set of files:: structureIsReused:: 2
Info 1706 [04:01:03.910] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1707 [04:01:03.918] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 238 structureChanged: false Elapsed: 8.39221700001508ms
Info 1708 [04:01:03.918] Different program with same set of files:: structureIsReused:: 2
Info 1709 [04:01:04.471] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1710 [04:01:04.477] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 239 structureChanged: false Elapsed: 6.107166000641882ms
Info 1711 [04:01:04.477] Different program with same set of files:: structureIsReused:: 2
Info 1712 [04:01:05.397] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1713 [04:01:05.404] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 240 structureChanged: false Elapsed: 6.388252999633551ms
Info 1714 [04:01:05.404] Different program with same set of files:: structureIsReused:: 2
Info 1715 [04:01:05.960] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1716 [04:01:05.966] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 241 structureChanged: false Elapsed: 5.793312999419868ms
Info 1717 [04:01:05.966] Different program with same set of files:: structureIsReused:: 2
Info 1718 [04:01:06.490] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1719 [04:01:06.496] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 242 structureChanged: false Elapsed: 5.680199000053108ms
Info 1720 [04:01:06.496] Different program with same set of files:: structureIsReused:: 2
Info 1721 [04:01:06.498] getCompletionData: Get current token: 0.008937999606132507
Info 1722 [04:01:06.498] getCompletionData: Is inside comment: 0.03860799968242645
Info 1723 [04:01:06.498] getCompletionData: Get previous token 1: 0.02075100038200617
Info 1724 [04:01:06.498] getCompletionData: Get previous token 2: 0.024726999923586845
Info 1725 [04:01:06.498] getCompletionsAtPosition: isCompletionListBlocker: 0.2069179993122816
Info 1726 [04:01:06.502] collectAutoImports: starting, not resolving module specifiers
Info 1727 [04:01:06.502] collectAutoImports: module specifier cache size: 0
Info 1728 [04:01:06.502] getSymbolToExportInfoMap: cache hit
Info 1729 [04:01:06.503] collectAutoImports: done in 0.7564570000395179 ms
Info 1730 [04:01:06.503] getCompletionData: Semantic work: 4.433331999927759
Info 1731 [04:01:06.507] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.5474509997293353
Info 1732 [04:01:06.844] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1733 [04:01:06.855] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 243 structureChanged: false Elapsed: 10.826613999903202ms
Info 1734 [04:01:06.855] Different program with same set of files:: structureIsReused:: 2
Info 1735 [04:01:07.128] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1736 [04:01:07.135] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 244 structureChanged: false Elapsed: 6.323439000174403ms
Info 1737 [04:01:07.135] Different program with same set of files:: structureIsReused:: 2
Info 1738 [04:01:07.961] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1739 [04:01:07.968] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 245 structureChanged: false Elapsed: 6.959779000841081ms
Info 1740 [04:01:07.969] Different program with same set of files:: structureIsReused:: 2
Info 1741 [04:01:09.228] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1742 [04:01:09.234] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 246 structureChanged: false Elapsed: 5.544519000686705ms
Info 1743 [04:01:09.234] Different program with same set of files:: structureIsReused:: 2
Info 1744 [04:01:09.589] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1745 [04:01:09.598] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 247 structureChanged: false Elapsed: 8.89237100072205ms
Info 1746 [04:01:09.599] Different program with same set of files:: structureIsReused:: 2
Info 1747 [04:01:10.340] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1748 [04:01:10.346] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 248 structureChanged: false Elapsed: 5.50672800000757ms
Info 1749 [04:01:10.346] Different program with same set of files:: structureIsReused:: 2
Info 1750 [04:01:18.625] Format host information updated
Info 1751 [04:01:18.839] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1752 [04:01:18.849] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 249 structureChanged: false Elapsed: 10.512845000252128ms
Info 1753 [04:01:18.849] Different program with same set of files:: structureIsReused:: 2
Info 1754 [04:01:21.885] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1755 [04:01:21.891] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 250 structureChanged: false Elapsed: 5.564411000348628ms
Info 1756 [04:01:21.891] Different program with same set of files:: structureIsReused:: 2
Info 1757 [04:01:22.419] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1758 [04:01:22.426] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 251 structureChanged: false Elapsed: 6.568183999508619ms
Info 1759 [04:01:22.426] Different program with same set of files:: structureIsReused:: 2
Info 1760 [04:01:22.937] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1761 [04:01:22.943] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 252 structureChanged: false Elapsed: 6.062014000490308ms
Info 1762 [04:01:22.943] Different program with same set of files:: structureIsReused:: 2
Info 1763 [04:01:22.944] getCompletionData: Get current token: 0.001500999554991722
Info 1764 [04:01:22.944] getCompletionData: Is inside comment: 0.011320999823510647
Info 1765 [04:01:22.944] getCompletionData: Get previous token 1: 0.006972000002861023
Info 1766 [04:01:22.944] getCompletionData: Get previous token 2: 0.0358880003914237
Info 1767 [04:01:22.944] getCompletionsAtPosition: isCompletionListBlocker: 0.11562499962747097
Info 1768 [04:01:22.946] collectAutoImports: starting, not resolving module specifiers
Info 1769 [04:01:22.946] collectAutoImports: module specifier cache size: 0
Info 1770 [04:01:22.946] getSymbolToExportInfoMap: cache hit
Info 1771 [04:01:22.946] collectAutoImports: done in 0.2359699998050928 ms
Info 1772 [04:01:22.946] getCompletionData: Semantic work: 2.102574000135064
Info 1773 [04:01:22.950] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.51545500010252
Info 1774 [04:01:23.670] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1775 [04:01:23.676] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 253 structureChanged: false Elapsed: 5.829974999651313ms
Info 1776 [04:01:23.679] Different program with same set of files:: structureIsReused:: 2
Info 1777 [04:01:23.967] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1778 [04:01:23.977] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 254 structureChanged: false Elapsed: 9.802354999817908ms
Info 1779 [04:01:23.977] Different program with same set of files:: structureIsReused:: 2
Info 1780 [04:01:23.979] getCompletionData: Get current token: 0.008756999857723713
Info 1781 [04:01:23.979] getCompletionData: Is inside comment: 0.07520699966698885
Info 1782 [04:01:23.979] getCompletionData: Get previous token 1: 0.045862000435590744
Info 1783 [04:01:23.979] getCompletionsAtPosition: isCompletionListBlocker: 0.008497999981045723
Info 1784 [04:01:23.986] getCompletionData: Semantic work: 6.202790999785066
Info 1785 [04:01:23.989] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.7042959993705153
Info 1786 [04:01:24.492] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1787 [04:01:24.498] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 255 structureChanged: false Elapsed: 5.7069629998877645ms
Info 1788 [04:01:24.498] Different program with same set of files:: structureIsReused:: 2
Info 1789 [04:01:25.915] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1790 [04:01:25.917] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 256 structureChanged: false Elapsed: 1.5715469997376204ms
Info 1791 [04:01:25.917] Different program with same set of files:: structureIsReused:: 2
Info 1792 [04:01:26.248] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1793 [04:01:26.255] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 257 structureChanged: false Elapsed: 7.245980999432504ms
Info 1794 [04:01:26.256] Different program with same set of files:: structureIsReused:: 2
Info 1795 [04:01:26.380] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1796 [04:01:26.385] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 258 structureChanged: false Elapsed: 4.846259000711143ms
Info 1797 [04:01:26.385] Different program with same set of files:: structureIsReused:: 2
Info 1798 [04:01:26.526] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1799 [04:01:26.535] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 259 structureChanged: false Elapsed: 8.741390999406576ms
Info 1800 [04:01:26.535] Different program with same set of files:: structureIsReused:: 2
Info 1801 [04:01:26.729] getCompletionData: Get current token: 0.016278999857604504
